State_Name,District_Name,Crop
Uttar Pradesh,HATHRAS,Onion
Uttar Pradesh,HATHRAS,Tobacco
Uttar Pradesh,HATHRAS,Moth
Uttar Pradesh,HATHRAS,Small millets
Uttar Pradesh,HATHRAS,Sannhamp
Uttar Pradesh,HATHRAS,Turmeric
Uttar Pradesh,HATHRAS,Dry chillies
Uttar Pradesh,HATHRAS,Garlic
Uttar Pradesh,HATHRAS,Sweet potato
Uttar Pradesh,HATHRAS,Coriander
Uttar Pradesh,HATHRAS,Guar seed
Uttar Pradesh,HATHRAS,Other Kharif pulses
Uttar Pradesh,HATHRAS,Other  Rabi pulses
Uttar Pradesh,HATHRAS,Banana
Uttar Pradesh,JALAUN,Arhar/Tur
Uttar Pradesh,JALAUN,Bajra
Uttar Pradesh,JALAUN,Groundnut
Uttar Pradesh,JALAUN,Jowar
Uttar Pradesh,JALAUN,Maize
Uttar Pradesh,JALAUN,Moong(Green Gram)
Uttar Pradesh,JALAUN,Oilseeds total
Uttar Pradesh,JALAUN,Onion
Uttar Pradesh,JALAUN,Rice
Uttar Pradesh,JALAUN,Sesamum
Uttar Pradesh,JALAUN,Small millets
Uttar Pradesh,JALAUN,Soyabean
Uttar Pradesh,JALAUN,Total foodgrain
Uttar Pradesh,JALAUN,Urad
Uttar Pradesh,JALAUN,Barley
Uttar Pradesh,JALAUN,Gram
Uttar Pradesh,JALAUN,Linseed
Uttar Pradesh,JALAUN,Masoor
Uttar Pradesh,JALAUN,Peas & beans (Pulses)
Uttar Pradesh,JALAUN,Rapeseed &Mustard
Uttar Pradesh,JALAUN,Sunflower
Uttar Pradesh,JALAUN,Wheat
Uttar Pradesh,JALAUN,Potato
Uttar Pradesh,JALAUN,Sugarcane
Uttar Pradesh,JALAUN,Moth
Uttar Pradesh,JALAUN,Sannhamp
Uttar Pradesh,JALAUN,Castor seed
Uttar Pradesh,JALAUN,Cotton(lint)
Uttar Pradesh,JALAUN,Ragi
Uttar Pradesh,JALAUN,Dry chillies
Uttar Pradesh,JALAUN,Guar seed
Uttar Pradesh,JALAUN,Sweet potato
Uttar Pradesh,JALAUN,Coriander
Uttar Pradesh,JALAUN,Other Kharif pulses
Uttar Pradesh,JALAUN,Other  Rabi pulses
Uttar Pradesh,JALAUN,Garlic
Uttar Pradesh,JALAUN,Banana
Uttar Pradesh,JALAUN,Turmeric
Uttar Pradesh,JAUNPUR,Arhar/Tur
Uttar Pradesh,JAUNPUR,Bajra
Uttar Pradesh,JAUNPUR,Jowar
Uttar Pradesh,JAUNPUR,Maize
Uttar Pradesh,JAUNPUR,Moong(Green Gram)
Uttar Pradesh,JAUNPUR,Moth
Uttar Pradesh,JAUNPUR,Oilseeds total
Uttar Pradesh,JAUNPUR,Onion
Uttar Pradesh,JAUNPUR,Rice
Uttar Pradesh,JAUNPUR,Sesamum
Uttar Pradesh,JAUNPUR,Small millets
Uttar Pradesh,JAUNPUR,Total foodgrain
Uttar Pradesh,JAUNPUR,Urad
Uttar Pradesh,JAUNPUR,Barley
Uttar Pradesh,JAUNPUR,Gram
Uttar Pradesh,JAUNPUR,Linseed
Uttar Pradesh,JAUNPUR,Masoor
Uttar Pradesh,JAUNPUR,Peas & beans (Pulses)
Uttar Pradesh,JAUNPUR,Rapeseed &Mustard
Uttar Pradesh,JAUNPUR,Sunflower
Uttar Pradesh,JAUNPUR,Wheat
Uttar Pradesh,JAUNPUR,Potato
Uttar Pradesh,JAUNPUR,Sugarcane
Uttar Pradesh,JAUNPUR,Ragi
Uttar Pradesh,JAUNPUR,Sannhamp
Uttar Pradesh,JAUNPUR,Tobacco
Uttar Pradesh,JAUNPUR,Turmeric
Uttar Pradesh,JAUNPUR,Groundnut
Uttar Pradesh,JAUNPUR,Soyabean
Uttar Pradesh,JAUNPUR,Banana
Uttar Pradesh,JAUNPUR,Dry chillies
Uttar Pradesh,JAUNPUR,Guar seed
Uttar Pradesh,JAUNPUR,Sweet potato
Uttar Pradesh,JAUNPUR,Coriander
Uttar Pradesh,JAUNPUR,Garlic
Uttar Pradesh,JAUNPUR,Other Kharif pulses
Uttar Pradesh,JAUNPUR,Other  Rabi pulses
Uttar Pradesh,JAUNPUR,Cotton(lint)
Uttar Pradesh,JHANSI,Arhar/Tur
Uttar Pradesh,JHANSI,Bajra
Uttar Pradesh,JHANSI,Groundnut
Uttar Pradesh,JHANSI,Jowar
Uttar Pradesh,JHANSI,Maize
Uttar Pradesh,JHANSI,Moong(Green Gram)
Uttar Pradesh,JHANSI,Moth
Uttar Pradesh,JHANSI,Oilseeds total
Uttar Pradesh,JHANSI,Onion
Uttar Pradesh,JHANSI,Rice
Uttar Pradesh,JHANSI,Sesamum
Uttar Pradesh,JHANSI,Small millets
Uttar Pradesh,JHANSI,Soyabean
Uttar Pradesh,JHANSI,Total foodgrain
Uttar Pradesh,JHANSI,Urad
Uttar Pradesh,JHANSI,Barley
Uttar Pradesh,JHANSI,Gram
Uttar Pradesh,JHANSI,Linseed
Uttar Pradesh,JHANSI,Masoor
Uttar Pradesh,JHANSI,Peas & beans (Pulses)
Uttar Pradesh,JHANSI,Rapeseed &Mustard
Uttar Pradesh,JHANSI,Wheat
Uttar Pradesh,JHANSI,Potato
Uttar Pradesh,JHANSI,Sugarcane
Uttar Pradesh,JHANSI,Sannhamp
Uttar Pradesh,JHANSI,Turmeric
Uttar Pradesh,JHANSI,Sunflower
Uttar Pradesh,JHANSI,Ragi
Uttar Pradesh,JHANSI,Dry chillies
Uttar Pradesh,JHANSI,Garlic
Uttar Pradesh,JHANSI,Guar seed
Uttar Pradesh,JHANSI,Sweet potato
Uttar Pradesh,JHANSI,Coriander
Uttar Pradesh,JHANSI,Dry ginger
Uttar Pradesh,JHANSI,Other Kharif pulses
Uttar Pradesh,JHANSI,Other  Rabi pulses
Uttar Pradesh,JHANSI,Cotton(lint)
Uttar Pradesh,JHANSI,Ginger
Uttar Pradesh,KANNAUJ,Arhar/Tur
Uttar Pradesh,KANNAUJ,Bajra
Uttar Pradesh,KANNAUJ,Groundnut
Uttar Pradesh,KANNAUJ,Jowar
Uttar Pradesh,KANNAUJ,Maize
Uttar Pradesh,KANNAUJ,Moong(Green Gram)
Uttar Pradesh,KANNAUJ,Moth
Uttar Pradesh,KANNAUJ,Rice
Uttar Pradesh,KANNAUJ,Sesamum
Uttar Pradesh,KANNAUJ,Urad
Uttar Pradesh,KANNAUJ,Barley
Uttar Pradesh,KANNAUJ,Gram
Uttar Pradesh,KANNAUJ,Masoor
Uttar Pradesh,KANNAUJ,Peas & beans (Pulses)
Uttar Pradesh,KANNAUJ,Rapeseed &Mustard
Uttar Pradesh,KANNAUJ,Sunflower
Uttar Pradesh,KANNAUJ,Wheat
Uttar Pradesh,KANNAUJ,Potato
Uttar Pradesh,KANNAUJ,Sugarcane
Uttar Pradesh,KANNAUJ,Onion
Uttar Pradesh,KANNAUJ,Sannhamp
Uttar Pradesh,KANNAUJ,Tobacco
Uttar Pradesh,KANNAUJ,Turmeric
Uttar Pradesh,KANNAUJ,Jute
Uttar Pradesh,KANNAUJ,Small millets
Uttar Pradesh,KANNAUJ,Soyabean
Uttar Pradesh,KANNAUJ,Cotton(lint)
Uttar Pradesh,KANNAUJ,Dry chillies
Uttar Pradesh,KANNAUJ,Garlic
Uttar Pradesh,KANNAUJ,Sweet potato
Uttar Pradesh,KANNAUJ,Coriander
Uttar Pradesh,KANNAUJ,Other Kharif pulses
Uttar Pradesh,KANNAUJ,Other  Rabi pulses
Uttar Pradesh,KANNAUJ,Guar seed
Uttar Pradesh,KANNAUJ,Banana
Uttar Pradesh,KANNAUJ,Linseed
Uttar Pradesh,KANPUR DEHAT,Arhar/Tur
Uttar Pradesh,KANPUR DEHAT,Bajra
Uttar Pradesh,KANPUR DEHAT,Groundnut
Uttar Pradesh,KANPUR DEHAT,Jowar
Uttar Pradesh,KANPUR DEHAT,Maize
Uttar Pradesh,KANPUR DEHAT,Moong(Green Gram)
Uttar Pradesh,KANPUR DEHAT,Rice
Uttar Pradesh,KANPUR DEHAT,Sesamum
Uttar Pradesh,KANPUR DEHAT,Soyabean
Uttar Pradesh,KANPUR DEHAT,Urad
Uttar Pradesh,KANPUR DEHAT,Barley
Uttar Pradesh,KANPUR DEHAT,Gram
Uttar Pradesh,KANPUR DEHAT,Linseed
Uttar Pradesh,KANPUR DEHAT,Masoor
Uttar Pradesh,KANPUR DEHAT,Peas & beans (Pulses)
Uttar Pradesh,KANPUR DEHAT,Rapeseed &Mustard
Uttar Pradesh,KANPUR DEHAT,Sunflower
Uttar Pradesh,KANPUR DEHAT,Wheat
Uttar Pradesh,KANPUR DEHAT,Potato
Uttar Pradesh,KANPUR DEHAT,Sugarcane
Uttar Pradesh,KANPUR DEHAT,Cotton(lint)
Uttar Pradesh,KANPUR DEHAT,Onion
Uttar Pradesh,KANPUR DEHAT,Sannhamp
Uttar Pradesh,KANPUR DEHAT,Tobacco
Uttar Pradesh,KANPUR DEHAT,Turmeric
Uttar Pradesh,KANPUR DEHAT,Small millets
Uttar Pradesh,KANPUR DEHAT,Banana
Uttar Pradesh,KANPUR DEHAT,Dry chillies
Uttar Pradesh,KANPUR DEHAT,Garlic
Uttar Pradesh,KANPUR DEHAT,Guar seed
Uttar Pradesh,KANPUR DEHAT,Sweet potato
Uttar Pradesh,KANPUR DEHAT,Coriander
Uttar Pradesh,KANPUR DEHAT,Other Kharif pulses
Uttar Pradesh,KANPUR DEHAT,Other  Rabi pulses
Uttar Pradesh,KANPUR NAGAR,Arhar/Tur
Uttar Pradesh,KANPUR NAGAR,Bajra
Uttar Pradesh,KANPUR NAGAR,Castor seed
Uttar Pradesh,KANPUR NAGAR,Groundnut
Uttar Pradesh,KANPUR NAGAR,Jowar
Uttar Pradesh,KANPUR NAGAR,Maize
Uttar Pradesh,KANPUR NAGAR,Moong(Green Gram)
Uttar Pradesh,KANPUR NAGAR,Oilseeds total
Uttar Pradesh,KANPUR NAGAR,Onion
Uttar Pradesh,KANPUR NAGAR,Rice
Uttar Pradesh,KANPUR NAGAR,Sesamum
Uttar Pradesh,KANPUR NAGAR,Soyabean
Uttar Pradesh,KANPUR NAGAR,Total foodgrain
Uttar Pradesh,KANPUR NAGAR,Urad
Uttar Pradesh,KANPUR NAGAR,Barley
Uttar Pradesh,KANPUR NAGAR,Gram
Uttar Pradesh,KANPUR NAGAR,Linseed
Uttar Pradesh,KANPUR NAGAR,Masoor
Uttar Pradesh,KANPUR NAGAR,Peas & beans (Pulses)
Uttar Pradesh,KANPUR NAGAR,Rapeseed &Mustard
Uttar Pradesh,KANPUR NAGAR,Sunflower
Uttar Pradesh,KANPUR NAGAR,Wheat
Uttar Pradesh,KANPUR NAGAR,Potato
Uttar Pradesh,KANPUR NAGAR,Sugarcane
Uttar Pradesh,KANPUR NAGAR,Cotton(lint)
Uttar Pradesh,KANPUR NAGAR,Sannhamp
Uttar Pradesh,KANPUR NAGAR,Tobacco
Uttar Pradesh,KANPUR NAGAR,Turmeric
Uttar Pradesh,KANPUR NAGAR,Small millets
Uttar Pradesh,KANPUR NAGAR,Moth
Uttar Pradesh,KANPUR NAGAR,Dry chillies
Uttar Pradesh,KANPUR NAGAR,Guar seed
Uttar Pradesh,KANPUR NAGAR,Sweet potato
Uttar Pradesh,KANPUR NAGAR,Coriander
Uttar Pradesh,KANPUR NAGAR,Garlic
Uttar Pradesh,KANPUR NAGAR,Other Kharif pulses
Uttar Pradesh,KANPUR NAGAR,Other  Rabi pulses
Uttar Pradesh,KANPUR NAGAR,Dry ginger
Uttar Pradesh,KASGANJ,Arhar/Tur
Uttar Pradesh,KASGANJ,Bajra
Uttar Pradesh,KASGANJ,Groundnut
Uttar Pradesh,KASGANJ,Jowar
Uttar Pradesh,KASGANJ,Maize
Uttar Pradesh,KASGANJ,Moong(Green Gram)
Uttar Pradesh,KASGANJ,Rice
Uttar Pradesh,KASGANJ,Sesamum
Uttar Pradesh,KASGANJ,Sugarcane
Uttar Pradesh,KASGANJ,Sweet potato
Uttar Pradesh,KASGANJ,Urad
Uttar Pradesh,KASGANJ,Barley
Uttar Pradesh,KASGANJ,Coriander
Uttar Pradesh,KASGANJ,Garlic
Uttar Pradesh,KASGANJ,Gram
Uttar Pradesh,KASGANJ,Masoor
Uttar Pradesh,KASGANJ,Onion
Uttar Pradesh,KASGANJ,Peas & beans (Pulses)
Uttar Pradesh,KASGANJ,Potato
Uttar Pradesh,KASGANJ,Rapeseed &Mustard
Uttar Pradesh,KASGANJ,Tobacco
Uttar Pradesh,KASGANJ,Wheat
Uttar Pradesh,KASGANJ,Sunflower
Uttar Pradesh,KASGANJ,Dry chillies
Uttar Pradesh,KASGANJ,Sannhamp
Uttar Pradesh,KASGANJ,Turmeric
Uttar Pradesh,KASGANJ,Cotton(lint)
Uttar Pradesh,KASGANJ,Guar seed
Uttar Pradesh,KAUSHAMBI,Arhar/Tur
Uttar Pradesh,KAUSHAMBI,Bajra
Uttar Pradesh,KAUSHAMBI,Groundnut
Uttar Pradesh,KAUSHAMBI,Jowar
Uttar Pradesh,KAUSHAMBI,Maize
Uttar Pradesh,KAUSHAMBI,Moong(Green Gram)
Uttar Pradesh,KAUSHAMBI,Rice
Uttar Pradesh,KAUSHAMBI,Sesamum
Uttar Pradesh,KAUSHAMBI,Small millets
Uttar Pradesh,KAUSHAMBI,Urad
Uttar Pradesh,KAUSHAMBI,Barley
Uttar Pradesh,KAUSHAMBI,Gram
Uttar Pradesh,KAUSHAMBI,Linseed
Uttar Pradesh,KAUSHAMBI,Masoor
Uttar Pradesh,KAUSHAMBI,Peas & beans (Pulses)
Uttar Pradesh,KAUSHAMBI,Rapeseed &Mustard
Uttar Pradesh,KAUSHAMBI,Sunflower
Uttar Pradesh,KAUSHAMBI,Wheat
Uttar Pradesh,KAUSHAMBI,Potato
Uttar Pradesh,KAUSHAMBI,Sugarcane
Uttar Pradesh,KAUSHAMBI,Onion
Uttar Pradesh,KAUSHAMBI,Sannhamp
Uttar Pradesh,KAUSHAMBI,Tobacco
Uttar Pradesh,KAUSHAMBI,Turmeric
Uttar Pradesh,KAUSHAMBI,Banana
Uttar Pradesh,KAUSHAMBI,Dry chillies
Uttar Pradesh,KAUSHAMBI,Garlic
Uttar Pradesh,KAUSHAMBI,Guar seed
Uttar Pradesh,KAUSHAMBI,Sweet potato
Uttar Pradesh,KAUSHAMBI,Coriander
Uttar Pradesh,KAUSHAMBI,Other Kharif pulses
Uttar Pradesh,KAUSHAMBI,Other  Rabi pulses
Uttar Pradesh,KHERI,Arhar/Tur
Uttar Pradesh,KHERI,Bajra
Uttar Pradesh,KHERI,Castor seed
Uttar Pradesh,KHERI,Groundnut
Uttar Pradesh,KHERI,Jowar
Uttar Pradesh,KHERI,Maize
Uttar Pradesh,KHERI,Moong(Green Gram)
Uttar Pradesh,KHERI,Oilseeds total
Uttar Pradesh,KHERI,Onion
Uttar Pradesh,KHERI,Rice
Uttar Pradesh,KHERI,Sesamum
Uttar Pradesh,KHERI,Small millets
Uttar Pradesh,KHERI,Soyabean
Uttar Pradesh,KHERI,Total foodgrain
Uttar Pradesh,KHERI,Urad
Uttar Pradesh,KHERI,Barley
Uttar Pradesh,KHERI,Gram
Uttar Pradesh,KHERI,Linseed
Uttar Pradesh,KHERI,Masoor
Uttar Pradesh,KHERI,Peas & beans (Pulses)
Uttar Pradesh,KHERI,Rapeseed &Mustard
Uttar Pradesh,KHERI,Sunflower
Uttar Pradesh,KHERI,Wheat
Uttar Pradesh,KHERI,Potato
Uttar Pradesh,KHERI,Sugarcane
Uttar Pradesh,KHERI,Jute
Uttar Pradesh,KHERI,Sannhamp
Uttar Pradesh,KHERI,Turmeric
Uttar Pradesh,KHERI,Banana
Uttar Pradesh,KHERI,Dry chillies
Uttar Pradesh,KHERI,Garlic
Uttar Pradesh,KHERI,Guar seed
Uttar Pradesh,KHERI,Sweet potato
Uttar Pradesh,KHERI,Coriander
Uttar Pradesh,KHERI,Dry ginger
Uttar Pradesh,KHERI,Other Kharif pulses
Uttar Pradesh,KHERI,Other  Rabi pulses
Uttar Pradesh,KHERI,Ginger
Uttar Pradesh,KUSHI NAGAR,Arhar/Tur
Uttar Pradesh,KUSHI NAGAR,Bajra
Uttar Pradesh,KUSHI NAGAR,Groundnut
Uttar Pradesh,KUSHI NAGAR,Jowar
Uttar Pradesh,KUSHI NAGAR,Maize
Uttar Pradesh,KUSHI NAGAR,Moong(Green Gram)
Uttar Pradesh,KUSHI NAGAR,Rice
Uttar Pradesh,KUSHI NAGAR,Sesamum
Uttar Pradesh,KUSHI NAGAR,Small millets
Uttar Pradesh,KUSHI NAGAR,Urad
Uttar Pradesh,KUSHI NAGAR,Barley
Uttar Pradesh,KUSHI NAGAR,Gram
Uttar Pradesh,KUSHI NAGAR,Linseed
Uttar Pradesh,KUSHI NAGAR,Masoor
Uttar Pradesh,KUSHI NAGAR,Peas & beans (Pulses)
Uttar Pradesh,KUSHI NAGAR,Rapeseed &Mustard
Uttar Pradesh,KUSHI NAGAR,Sunflower
Uttar Pradesh,KUSHI NAGAR,Wheat
Uttar Pradesh,KUSHI NAGAR,Potato
Uttar Pradesh,KUSHI NAGAR,Sugarcane
Uttar Pradesh,KUSHI NAGAR,Moth
Uttar Pradesh,KUSHI NAGAR,Ragi
Uttar Pradesh,KUSHI NAGAR,Onion
Uttar Pradesh,KUSHI NAGAR,Sannhamp
Uttar Pradesh,KUSHI NAGAR,Turmeric
Uttar Pradesh,KUSHI NAGAR,Banana
Uttar Pradesh,KUSHI NAGAR,Dry chillies
Uttar Pradesh,KUSHI NAGAR,Garlic
Uttar Pradesh,KUSHI NAGAR,Sweet potato
Uttar Pradesh,KUSHI NAGAR,Coriander
Uttar Pradesh,KUSHI NAGAR,Other Kharif pulses
Uttar Pradesh,KUSHI NAGAR,Other  Rabi pulses
Uttar Pradesh,KUSHI NAGAR,Guar seed
Uttar Pradesh,KUSHI NAGAR,Dry ginger
Uttar Pradesh,KUSHI NAGAR,Cotton(lint)
Uttar Pradesh,KUSHI NAGAR,Ginger
Uttar Pradesh,LALITPUR,Arhar/Tur
Uttar Pradesh,LALITPUR,Bajra
Uttar Pradesh,LALITPUR,Groundnut
Uttar Pradesh,LALITPUR,Jowar
Uttar Pradesh,LALITPUR,Maize
Uttar Pradesh,LALITPUR,Moong(Green Gram)
Uttar Pradesh,LALITPUR,Oilseeds total
Uttar Pradesh,LALITPUR,Onion
Uttar Pradesh,LALITPUR,Rice
Uttar Pradesh,LALITPUR,Sesamum
Uttar Pradesh,LALITPUR,Small millets
Uttar Pradesh,LALITPUR,Soyabean
Uttar Pradesh,LALITPUR,Total foodgrain
Uttar Pradesh,LALITPUR,Urad
Uttar Pradesh,LALITPUR,Barley
Uttar Pradesh,LALITPUR,Gram
Uttar Pradesh,LALITPUR,Linseed
Uttar Pradesh,LALITPUR,Masoor
Uttar Pradesh,LALITPUR,Peas & beans (Pulses)
Uttar Pradesh,LALITPUR,Rapeseed &Mustard
Uttar Pradesh,LALITPUR,Sunflower
Uttar Pradesh,LALITPUR,Wheat
Uttar Pradesh,LALITPUR,Potato
Uttar Pradesh,LALITPUR,Sugarcane
Uttar Pradesh,LALITPUR,Sannhamp
Uttar Pradesh,LALITPUR,Turmeric
Uttar Pradesh,LALITPUR,Dry chillies
Uttar Pradesh,LALITPUR,Sweet potato
Uttar Pradesh,LALITPUR,Coriander
Uttar Pradesh,LALITPUR,Garlic
Uttar Pradesh,LALITPUR,Dry ginger
Uttar Pradesh,LALITPUR,Other Kharif pulses
Uttar Pradesh,LALITPUR,Other  Rabi pulses
Uttar Pradesh,LALITPUR,Ginger
Uttar Pradesh,LUCKNOW,Arhar/Tur
Uttar Pradesh,LUCKNOW,Bajra
Uttar Pradesh,LUCKNOW,Groundnut
Uttar Pradesh,LUCKNOW,Jowar
Uttar Pradesh,LUCKNOW,Maize
Uttar Pradesh,LUCKNOW,Moong(Green Gram)
Uttar Pradesh,LUCKNOW,Moth
Uttar Pradesh,LUCKNOW,Oilseeds total
Uttar Pradesh,LUCKNOW,Onion
Uttar Pradesh,LUCKNOW,Rice
Uttar Pradesh,LUCKNOW,Sesamum
Uttar Pradesh,LUCKNOW,Small millets
Uttar Pradesh,LUCKNOW,Soyabean
Uttar Pradesh,LUCKNOW,Total foodgrain
Uttar Pradesh,LUCKNOW,Urad
Uttar Pradesh,LUCKNOW,Barley
Uttar Pradesh,LUCKNOW,Gram
Uttar Pradesh,LUCKNOW,Linseed
Uttar Pradesh,LUCKNOW,Masoor
Uttar Pradesh,LUCKNOW,Peas & beans (Pulses)
Uttar Pradesh,LUCKNOW,Rapeseed &Mustard
Uttar Pradesh,LUCKNOW,Sunflower
Uttar Pradesh,LUCKNOW,Wheat
Uttar Pradesh,LUCKNOW,Potato
Uttar Pradesh,LUCKNOW,Sugarcane
Uttar Pradesh,LUCKNOW,Ragi
Uttar Pradesh,LUCKNOW,Sannhamp
Uttar Pradesh,LUCKNOW,Tobacco
Uttar Pradesh,LUCKNOW,Turmeric
Uttar Pradesh,LUCKNOW,Banana
Uttar Pradesh,LUCKNOW,Dry chillies
Uttar Pradesh,LUCKNOW,Garlic
Uttar Pradesh,LUCKNOW,Sweet potato
Uttar Pradesh,LUCKNOW,Coriander
Uttar Pradesh,LUCKNOW,Guar seed
Uttar Pradesh,LUCKNOW,Other Kharif pulses
Uttar Pradesh,LUCKNOW,Other  Rabi pulses
Uttar Pradesh,LUCKNOW,Cotton(lint)
Uttar Pradesh,MAHARAJGANJ,Arhar/Tur
Uttar Pradesh,MAHARAJGANJ,Bajra
Uttar Pradesh,MAHARAJGANJ,Groundnut
Uttar Pradesh,MAHARAJGANJ,Jowar
Uttar Pradesh,MAHARAJGANJ,Maize
Uttar Pradesh,MAHARAJGANJ,Moong(Green Gram)
Uttar Pradesh,MAHARAJGANJ,Rice
Uttar Pradesh,MAHARAJGANJ,Sesamum
Uttar Pradesh,MAHARAJGANJ,Small millets
Uttar Pradesh,MAHARAJGANJ,Urad
Uttar Pradesh,MAHARAJGANJ,Barley
Uttar Pradesh,MAHARAJGANJ,Gram
Uttar Pradesh,MAHARAJGANJ,Linseed
Uttar Pradesh,MAHARAJGANJ,Masoor
Uttar Pradesh,MAHARAJGANJ,Peas & beans (Pulses)
Uttar Pradesh,MAHARAJGANJ,Rapeseed &Mustard
Uttar Pradesh,MAHARAJGANJ,Sunflower
Uttar Pradesh,MAHARAJGANJ,Wheat
Uttar Pradesh,MAHARAJGANJ,Potato
Uttar Pradesh,MAHARAJGANJ,Sugarcane
Uttar Pradesh,MAHARAJGANJ,Moth
Uttar Pradesh,MAHARAJGANJ,Ragi
Uttar Pradesh,MAHARAJGANJ,Onion
Uttar Pradesh,MAHARAJGANJ,Sannhamp
Uttar Pradesh,MAHARAJGANJ,Turmeric
Uttar Pradesh,MAHARAJGANJ,Banana
Uttar Pradesh,MAHARAJGANJ,Dry chillies
Uttar Pradesh,MAHARAJGANJ,Garlic
Uttar Pradesh,MAHARAJGANJ,Sweet potato
Uttar Pradesh,MAHARAJGANJ,Coriander
Uttar Pradesh,MAHARAJGANJ,Dry ginger
Uttar Pradesh,MAHARAJGANJ,Other Kharif pulses
Uttar Pradesh,MAHARAJGANJ,Other  Rabi pulses
Uttar Pradesh,MAHARAJGANJ,Guar seed
Uttar Pradesh,MAHARAJGANJ,Tobacco
Uttar Pradesh,MAHARAJGANJ,Soyabean
Uttar Pradesh,MAHOBA,Arhar/Tur
Uttar Pradesh,MAHOBA,Bajra
Uttar Pradesh,MAHOBA,Groundnut
Uttar Pradesh,MAHOBA,Jowar
Uttar Pradesh,MAHOBA,Maize
Uttar Pradesh,MAHOBA,Moong(Green Gram)
Uttar Pradesh,MAHOBA,Rice
Uttar Pradesh,MAHOBA,Sesamum
Uttar Pradesh,MAHOBA,Small millets
Uttar Pradesh,MAHOBA,Soyabean
Uttar Pradesh,MAHOBA,Urad
Uttar Pradesh,MAHOBA,Barley
Uttar Pradesh,MAHOBA,Gram
Uttar Pradesh,MAHOBA,Linseed
Uttar Pradesh,MAHOBA,Masoor
Uttar Pradesh,MAHOBA,Peas & beans (Pulses)
Uttar Pradesh,MAHOBA,Rapeseed &Mustard
Uttar Pradesh,MAHOBA,Sunflower
Uttar Pradesh,MAHOBA,Wheat
Uttar Pradesh,MAHOBA,Potato
Uttar Pradesh,MAHOBA,Sugarcane
Uttar Pradesh,MAHOBA,Onion
Uttar Pradesh,MAHOBA,Sannhamp
Uttar Pradesh,MAHOBA,Tobacco
Uttar Pradesh,MAHOBA,Moth
Uttar Pradesh,MAHOBA,Dry chillies
Uttar Pradesh,MAHOBA,Garlic
Uttar Pradesh,MAHOBA,Sweet potato
Uttar Pradesh,MAHOBA,Coriander
Uttar Pradesh,MAHOBA,Other Kharif pulses
Uttar Pradesh,MAHOBA,Other  Rabi pulses
Uttar Pradesh,MAHOBA,Guar seed
Uttar Pradesh,MAHOBA,Turmeric
Uttar Pradesh,MAINPURI,Arhar/Tur
Uttar Pradesh,MAINPURI,Bajra
Uttar Pradesh,MAINPURI,Groundnut
Uttar Pradesh,MAINPURI,Jowar
Uttar Pradesh,MAINPURI,Maize
Uttar Pradesh,MAINPURI,Moong(Green Gram)
Uttar Pradesh,MAINPURI,Oilseeds total
Uttar Pradesh,MAINPURI,Onion
Uttar Pradesh,MAINPURI,Rice
Uttar Pradesh,MAINPURI,Sesamum
Uttar Pradesh,MAINPURI,Total foodgrain
Uttar Pradesh,MAINPURI,Urad
Uttar Pradesh,MAINPURI,Barley
Uttar Pradesh,MAINPURI,Gram
Uttar Pradesh,MAINPURI,Masoor
Uttar Pradesh,MAINPURI,Peas & beans (Pulses)
Uttar Pradesh,MAINPURI,Rapeseed &Mustard
Uttar Pradesh,MAINPURI,Sunflower
Uttar Pradesh,MAINPURI,Wheat
Uttar Pradesh,MAINPURI,Potato
Uttar Pradesh,MAINPURI,Sugarcane
Uttar Pradesh,MAINPURI,Moth
Uttar Pradesh,MAINPURI,Linseed
Uttar Pradesh,MAINPURI,Sannhamp
Uttar Pradesh,MAINPURI,Tobacco
Uttar Pradesh,MAINPURI,Turmeric
Uttar Pradesh,MAINPURI,Dry chillies
Uttar Pradesh,MAINPURI,Garlic
Uttar Pradesh,MAINPURI,Guar seed
Uttar Pradesh,MAINPURI,Sweet potato
Uttar Pradesh,MAINPURI,Banana
Uttar Pradesh,MAINPURI,Coriander
Uttar Pradesh,MAINPURI,Other Kharif pulses
Uttar Pradesh,MAINPURI,Other  Rabi pulses
Uttar Pradesh,MATHURA,Arhar/Tur
Uttar Pradesh,MATHURA,Bajra
Uttar Pradesh,MATHURA,Groundnut
Uttar Pradesh,MATHURA,Jowar
Uttar Pradesh,MATHURA,Maize
Uttar Pradesh,MATHURA,Moong(Green Gram)
Uttar Pradesh,MATHURA,Oilseeds total
Uttar Pradesh,MATHURA,Onion
Uttar Pradesh,MATHURA,Rice
Uttar Pradesh,MATHURA,Sesamum
Uttar Pradesh,MATHURA,Total foodgrain
Uttar Pradesh,MATHURA,Urad
Uttar Pradesh,MATHURA,Barley
Uttar Pradesh,MATHURA,Gram
Uttar Pradesh,MATHURA,Masoor
Uttar Pradesh,MATHURA,Peas & beans (Pulses)
Uttar Pradesh,MATHURA,Rapeseed &Mustard
Uttar Pradesh,MATHURA,Sunflower
Uttar Pradesh,MATHURA,Wheat
Uttar Pradesh,MATHURA,Potato
Uttar Pradesh,MATHURA,Sugarcane
Uttar Pradesh,MATHURA,Cotton(lint)
Uttar Pradesh,MATHURA,Moth
Uttar Pradesh,MATHURA,Sannhamp
Uttar Pradesh,MATHURA,Tobacco
Uttar Pradesh,MATHURA,Small millets
Uttar Pradesh,MATHURA,Linseed
Uttar Pradesh,MATHURA,Soyabean
